commits,commits_in_hour,prob,agg
2454,1,1.05866653539202E-07,0.999987931201497
2468,1,1.05866653539202E-07,0.99998803706815
2476,1,1.05866653539202E-07,0.999988142934804
2479,1,1.05866653539202E-07,0.999988248801457
2512,1,1.05866653539202E-07,0.999988354668111
2516,1,1.05866653539202E-07,0.999988460534764
2517,1,1.05866653539202E-07,0.999988566401418
2522,1,1.05866653539202E-07,0.999988672268071
2587,1,1.05866653539202E-07,0.999988778134725
2610,1,1.05866653539202E-07,0.999988884001378
2636,1,1.05866653539202E-07,0.999988989868032
2658,2,2.11733307078403E-07,0.999989201601339
2679,1,1.05866653539202E-07,0.999989307467992
2696,1,1.05866653539202E-07,0.999989413334646
2730,1,1.05866653539202E-07,0.9999895192013
2755,1,1.05866653539202E-07,0.999989625067953
2772,1,1.05866653539202E-07,0.999989730934607
2805,2,2.11733307078403E-07,0.999989942667914
2812,1,1.05866653539202E-07,0.999990048534567
2814,1,1.05866653539202E-07,0.999990154401221
2826,1,1.05866653539202E-07,0.999990260267874
2837,1,1.05866653539202E-07,0.999990366134528
2839,1,1.05866653539202E-07,0.999990472001181
2840,1,1.05866653539202E-07,0.999990577867835
2862,1,1.05866653539202E-07,0.999990683734488
2884,1,1.05866653539202E-07,0.999990789601142
2898,1,1.05866653539202E-07,0.999990895467796
2914,1,1.05866653539202E-07,0.999991001334449
2998,1,1.05866653539202E-07,0.999991107201103
3006,1,1.05866653539202E-07,0.999991213067756
3040,1,1.05866653539202E-07,0.99999131893441
3097,1,1.05866653539202E-07,0.999991424801063
3167,1,1.05866653539202E-07,0.999991530667717
3181,1,1.05866653539202E-07,0.99999163653437
3196,1,1.05866653539202E-07,0.999991742401024
3214,1,1.05866653539202E-07,0.999991848267677
3218,1,1.05866653539202E-07,0.999991954134331
3252,1,1.05866653539202E-07,0.999992060000984
3276,1,1.05866653539202E-07,0.999992165867638
3297,1,1.05866653539202E-07,0.999992271734292
3326,1,1.05866653539202E-07,0.999992377600945
3403,1,1.05866653539202E-07,0.999992483467599
3413,1,1.05866653539202E-07,0.999992589334252
3414,1,1.05866653539202E-07,0.999992695200906
3423,1,1.05866653539202E-07,0.999992801067559
3433,1,1.05866653539202E-07,0.999992906934213
3435,1,1.05866653539202E-07,0.999993012800866
3436,1,1.05866653539202E-07,0.99999311866752
3460,1,1.05866653539202E-07,0.999993224534173
3471,1,1.05866653539202E-07,0.999993330400827
3475,1,1.05866653539202E-07,0.999993436267481
3480,1,1.05866653539202E-07,0.999993542134134
3485,1,1.05866653539202E-07,0.999993648000788
3492,1,1.05866653539202E-07,0.999993753867441
3499,1,1.05866653539202E-07,0.999993859734095
3528,1,1.05866653539202E-07,0.999993965600748
3529,1,1.05866653539202E-07,0.999994071467402
3538,1,1.05866653539202E-07,0.999994177334055
3540,1,1.05866653539202E-07,0.999994283200709
3552,1,1.05866653539202E-07,0.999994389067362
3555,1,1.05866653539202E-07,0.999994494934016
3557,1,1.05866653539202E-07,0.999994600800669
3559,1,1.05866653539202E-07,0.999994706667323
3561,1,1.05866653539202E-07,0.999994812533977
3562,1,1.05866653539202E-07,0.99999491840063
3569,1,1.05866653539202E-07,0.999995024267284
3617,1,1.05866653539202E-07,0.999995130133937
3631,1,1.05866653539202E-07,0.999995236000591
3637,1,1.05866653539202E-07,0.999995341867244
3643,1,1.05866653539202E-07,0.999995447733898
3651,1,1.05866653539202E-07,0.999995553600551
3678,1,1.05866653539202E-07,0.999995659467205
3685,1,1.05866653539202E-07,0.999995765333858
3815,1,1.05866653539202E-07,0.999995871200512
3836,1,1.05866653539202E-07,0.999995977067166
3843,1,1.05866653539202E-07,0.999996082933819
3877,1,1.05866653539202E-07,0.999996188800473
3918,1,1.05866653539202E-07,0.999996294667126
3922,1,1.05866653539202E-07,0.99999640053378
3964,1,1.05866653539202E-07,0.999996506400433
3997,1,1.05866653539202E-07,0.999996612267087
4015,1,1.05866653539202E-07,0.99999671813374
4057,1,1.05866653539202E-07,0.999996824000394
4074,1,1.05866653539202E-07,0.999996929867047
4134,1,1.05866653539202E-07,0.999997035733701
4166,1,1.05866653539202E-07,0.999997141600355
4184,1,1.05866653539202E-07,0.999997247467008
4230,1,1.05866653539202E-07,0.999997353333661
4438,1,1.05866653539202E-07,0.999997459200315
4492,1,1.05866653539202E-07,0.999997565066968
4771,1,1.05866653539202E-07,0.999997670933622
4945,1,1.05866653539202E-07,0.999997776800276
5210,1,1.05866653539202E-07,0.999997882666929
5538,1,1.05866653539202E-07,0.999997988533583
5595,1,1.05866653539202E-07,0.999998094400236
5610,1,1.05866653539202E-07,0.99999820026689
5639,1,1.05866653539202E-07,0.999998306133543
6433,1,1.05866653539202E-07,0.999998412000197
6437,1,1.05866653539202E-07,0.99999851786685
6487,1,1.05866653539202E-07,0.999998623733504
6525,1,1.05866653539202E-07,0.999998729600157
6566,1,1.05866653539202E-07,0.999998835466811
6615,1,1.05866653539202E-07,0.999998941333465
6620,1,1.05866653539202E-07,0.999999047200118
7117,1,1.05866653539202E-07,0.999999153066772
7135,1,1.05866653539202E-07,0.999999258933425
7169,1,1.05866653539202E-07,0.999999364800079
7505,1,1.05866653539202E-07,0.999999470666732
7581,1,1.05866653539202E-07,0.999999576533386
12180,1,1.05866653539202E-07,0.999999682400039
12185,1,1.05866653539202E-07,0.999999788266693
12571,1,1.05866653539202E-07,0.999999894133346
12600,1,1.05866653539202E-07,1
,9445845,1,2
