cases,developers,a_popularity_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
99,99,High,0,0,1,0,1,1,0,0,0,0,0
640,611,High,1,1,0,0,0,1,0,1,0,0,0
101,100,High,1,1,1,0,0,1,1,0,0,0,0
100,100,High,0,0,1,0,1,1,1,1,1,1,1
941,868,High,0,1,0,0,0,1,0,1,1,0,0
104,101,High,0,0,1,0,0,1,0,1,1,0,0
104,102,High,0,0,0,0,0,1,1,1,1,1,0
106,102,High,0,0,1,0,1,1,1,1,0,1,1
103,102,High,0,1,1,0,0,1,0,1,1,0,0
637,614,High,1,1,0,0,0,1,0,1,1,0,0
103,103,High,0,0,1,0,1,1,1,1,1,0,1
108,103,High,1,1,0,0,0,1,1,0,0,1,1
112,103,High,0,1,0,0,0,1,1,1,0,1,1
108,104,High,0,1,0,0,0,1,1,1,0,0,1
107,104,High,1,1,1,0,1,1,0,1,0,0,0
107,105,High,1,0,1,0,1,1,0,0,0,0,0
105,105,High,0,1,1,0,1,1,1,1,0,0,1
107,106,High,0,0,0,0,0,1,1,0,1,1,1
108,106,High,0,0,1,0,0,1,0,0,1,0,1
110,107,High,1,1,1,0,0,1,0,1,1,0,1
109,108,High,1,1,1,0,1,1,1,1,1,1,1
376,365,High,0,1,1,0,0,1,1,0,0,0,1
114,113,High,1,0,1,0,0,1,0,0,0,0,1
116,113,High,1,0,1,0,0,1,0,0,0,1,0
115,114,High,0,0,1,0,1,1,0,1,1,0,0
118,114,High,0,1,1,0,1,1,0,1,0,0,0
118,115,High,0,1,1,0,1,1,1,1,0,1,1
117,115,High,0,1,0,0,0,1,1,0,0,0,0
117,116,High,1,0,0,0,0,1,1,0,0,0,0
121,117,High,0,1,1,0,0,1,0,0,0,0,1
119,118,High,1,0,1,0,0,1,0,1,0,1,1
123,119,High,1,1,1,0,0,1,0,1,0,0,0
125,119,High,1,1,1,0,0,1,0,0,1,0,1
120,119,High,1,0,0,0,0,1,1,1,1,0,0
126,120,High,0,0,1,0,1,1,0,1,0,0,0
125,120,High,0,1,0,0,0,1,1,1,1,1,0
121,121,High,0,1,0,0,0,1,1,0,1,0,0
123,122,High,1,1,1,0,1,1,0,0,0,0,0
126,122,High,0,0,0,0,0,1,1,0,0,0,0
124,123,High,0,1,0,0,0,1,0,1,1,0,1
664,635,High,1,0,0,0,0,1,0,0,1,0,0
127,125,High,1,0,1,0,0,1,0,0,1,1,1
126,125,High,1,0,0,0,0,1,0,1,0,1,0
127,126,High,1,1,0,0,0,1,1,1,1,1,1
127,127,High,1,1,0,0,0,1,1,1,1,0,1
129,129,High,0,0,0,0,0,1,0,1,1,0,1
132,129,High,0,1,1,0,0,1,0,0,1,1,1
670,642,High,1,0,1,0,0,1,1,0,0,1,1
135,131,High,0,1,1,0,1,1,1,1,1,0,1
134,132,High,1,0,0,0,0,1,1,0,1,0,0
134,132,High,1,1,0,0,0,1,1,0,1,1,1
135,133,High,1,0,1,0,0,1,0,0,0,0,0
139,134,High,1,1,1,0,0,1,0,0,1,1,1
138,135,High,0,1,1,0,1,1,1,1,1,1,1
141,135,High,0,1,0,0,0,1,0,0,0,1,0
136,136,High,0,0,1,0,0,1,0,0,0,0,1
402,392,High,1,0,1,0,0,1,1,0,1,1,1
686,648,High,0,1,1,0,0,1,1,1,0,0,1
142,138,High,0,0,0,0,0,1,1,0,1,0,0
140,139,High,1,1,0,0,0,1,1,0,0,1,0
142,140,High,1,1,1,0,0,1,0,0,0,1,0
1238,1169,High,1,1,1,0,0,1,1,0,0,1,1
146,146,High,0,0,1,0,0,1,0,0,0,0,0
411,405,High,0,1,0,0,0,1,0,0,0,0,0
153,150,High,0,1,1,0,0,1,0,1,0,0,0
163,151,High,1,1,1,0,0,1,0,1,1,1,1
156,152,High,1,1,1,0,0,1,0,0,0,0,0
696,664,High,0,1,1,0,0,1,1,0,0,1,1
154,153,High,1,0,1,0,0,1,1,1,1,0,1
161,160,High,0,1,0,0,0,1,1,1,1,0,1
161,160,High,1,1,1,0,0,1,0,1,0,0,1
163,161,High,1,1,0,0,0,1,0,1,0,1,0
167,162,High,0,0,1,0,0,1,0,0,1,1,1
696,675,High,1,1,1,0,0,1,1,0,1,1,1
168,164,High,0,1,0,0,0,1,1,1,1,1,1
171,165,High,1,0,0,0,0,1,0,1,1,1,0
172,166,High,0,0,1,0,0,1,0,1,0,0,0
168,167,High,0,1,0,0,0,1,0,0,1,1,0
169,167,High,0,1,0,0,0,1,0,1,0,1,0
169,167,High,1,1,0,0,0,1,1,0,1,0,0
428,423,High,0,0,1,0,0,1,1,1,1,0,1
172,169,High,0,0,0,0,0,1,1,1,0,0,0
174,170,High,0,0,0,0,0,1,1,1,1,1,1
173,170,High,0,1,1,0,0,1,0,0,0,1,1
1269,1195,High,0,0,0,0,0,1,0,1,1,0,0
180,176,High,0,0,1,0,0,1,0,1,1,0,1
446,436,High,0,1,1,0,0,1,1,1,1,0,1
451,437,High,1,0,0,0,0,1,0,1,0,0,0
184,183,High,1,0,1,0,0,1,1,0,1,0,1
186,183,High,0,0,1,0,0,1,0,1,0,0,1
711,695,High,0,0,0,0,0,1,0,0,1,0,0
187,185,High,0,1,1,0,0,1,0,1,1,0,1
449,441,High,1,0,1,0,0,1,1,1,0,1,1
717,697,High,1,0,0,0,0,1,0,0,0,0,0
189,186,High,0,0,0,0,0,1,1,1,1,0,1
1019,955,High,1,1,1,0,0,1,1,1,0,1,1
732,700,High,0,0,1,0,0,1,1,1,1,1,1
738,700,High,1,1,0,0,0,1,0,0,1,0,0
191,189,High,1,1,0,0,0,1,0,1,1,1,0
455,445,High,0,1,1,0,0,1,1,0,1,1,1
198,192,High,1,1,1,0,0,1,0,0,0,0,1
460,449,High,0,0,1,0,0,1,1,0,1,1,1
200,197,High,0,0,1,0,0,1,1,0,1,0,1
199,198,High,0,0,0,0,0,1,0,0,0,1,0
464,454,High,0,0,1,0,0,1,1,1,0,0,1
769,710,High,0,1,0,0,0,1,0,1,0,0,0
209,202,High,1,0,1,0,0,1,0,0,0,1,1
207,202,High,0,1,1,0,0,1,0,1,0,0,1
210,203,High,0,0,1,0,0,1,0,0,0,1,1
212,210,High,0,0,0,0,0,1,0,1,0,1,0
221,212,High,1,1,1,0,0,1,0,1,0,1,1
215,213,High,1,1,0,0,0,1,1,0,0,0,0
240,214,High,0,1,0,0,0,1,1,1,0,0,0
220,216,High,1,0,1,0,0,1,1,1,0,0,1
219,216,High,0,1,0,0,0,1,0,1,1,1,0
486,474,High,0,1,0,0,0,1,0,0,1,0,0
752,731,High,1,1,0,0,0,1,0,0,0,0,0
236,222,High,1,1,0,0,0,1,1,1,0,0,0
235,226,High,1,1,0,0,0,1,1,1,1,0,0
241,235,High,0,1,1,0,0,1,0,1,1,1,1
242,235,High,1,0,0,0,0,1,0,0,0,1,0
243,239,High,0,0,1,0,0,1,0,1,1,1,1
243,240,High,0,1,1,0,0,1,1,0,1,0,1
246,241,High,0,0,0,0,0,1,1,1,1,0,0
250,241,High,0,0,0,0,0,1,0,0,1,1,0
531,505,High,1,1,1,0,0,1,1,1,0,0,1
1,1,Medium,1,0,1,0,0,0,0,0,1,0,0
1,1,Medium,0,1,0,0,0,0,1,1,1,1,0
1,1,Medium,1,0,0,0,0,0,1,1,0,0,1
1,1,Medium,1,0,0,0,0,0,1,1,1,0,0
1,1,Medium,1,1,1,0,1,0,1,1,1,1,1
1,1,Medium,1,0,1,0,0,0,1,0,1,1,1
1,1,Medium,0,1,1,0,0,0,1,1,1,0,0
1,1,Medium,0,1,1,0,0,0,0,0,1,1,0
1,1,Medium,1,1,1,0,0,0,1,1,1,1,1
1,1,Medium,0,0,1,0,1,0,1,0,1,1,1
1,1,Medium,0,0,0,0,0,0,1,0,1,1,1
1,1,Medium,1,0,1,0,0,0,1,0,1,0,1
1,1,Medium,1,1,1,1,0,1,1,0,0,1,1
1,1,Medium,1,1,0,0,0,0,1,0,0,0,1
1,1,Medium,1,0,1,0,0,0,1,0,0,0,0
1,1,Medium,1,0,0,0,0,0,1,1,1,1,0
1,1,Medium,1,1,1,1,0,1,1,1,1,1,0
1,1,Medium,0,0,1,0,1,0,0,1,0,1,1
1,1,Medium,1,1,1,1,0,1,0,1,1,1,1
1,1,Medium,1,0,1,0,0,0,1,0,1,0,0
1,1,Medium,0,1,0,0,0,0,0,1,1,1,1
1,1,Medium,1,0,0,0,0,0,1,0,0,1,0
1,1,Medium,0,0,1,0,1,0,0,0,1,0,1
1,1,Medium,1,0,0,0,0,0,1,0,1,0,1
1,1,Medium,1,1,1,0,1,0,0,0,1,1,0
1,1,Medium,1,1,1,0,0,0,0,1,1,1,1
1,1,Medium,1,1,1,0,1,0,1,1,0,0,0
1,1,Medium,1,1,1,0,0,0,0,0,0,1,1
1,1,Medium,1,0,1,0,0,0,0,1,0,1,0
1,1,Medium,1,1,1,0,0,0,1,1,0,0,0
1,1,Medium,1,1,1,0,1,0,0,1,1,0,0
1,1,Medium,1,1,0,0,0,0,0,0,1,1,1
1,1,Medium,1,1,0,0,0,0,1,0,1,1,1
1,1,Medium,1,0,0,0,0,0,1,1,0,1,0
1,1,Medium,0,1,1,0,1,0,0,0,0,1,1
1,1,Medium,0,1,0,0,0,0,1,1,1,1,1
1,1,Medium,1,1,1,1,0,1,0,1,1,0,1
1,1,Medium,0,1,1,0,1,0,0,1,1,1,1
1,1,Medium,1,1,1,1,0,0,1,1,1,0,0
1,1,Medium,1,1,1,0,1,0,0,0,0,1,0
1,1,Medium,0,1,1,0,1,0,1,1,1,0,0
1,1,Medium,0,0,1,0,0,0,0,1,0,0,0
1,1,Medium,0,1,0,0,0,0,1,0,0,1,0
1,1,Medium,1,0,0,0,0,0,0,1,1,1,0
1,1,Medium,0,1,0,0,0,0,0,0,1,0,1
1,1,Medium,1,1,1,0,1,0,1,1,0,0,1
1,1,Medium,1,1,1,0,0,0,1,0,1,0,1
1,1,Medium,1,0,1,0,0,0,0,0,0,0,1
1,1,Medium,0,0,0,0,0,0,0,1,1,0,1
1,1,Medium,1,1,1,0,0,0,0,0,1,0,0
1,1,Medium,1,0,1,0,0,0,1,1,0,0,1
1,1,Medium,0,0,1,0,0,0,0,0,1,0,1
1,1,Medium,0,1,0,0,0,0,1,1,0,0,1
1,1,Medium,0,1,1,0,1,0,0,0,1,0,0
1,1,Medium,1,1,1,1,0,1,0,1,1,1,0
1,1,Medium,0,0,1,0,0,0,0,1,1,1,0
1,1,Medium,1,1,0,0,0,0,0,0,1,0,1
1,1,Medium,1,1,0,0,0,0,1,0,0,1,0
1,1,Medium,0,0,1,0,1,0,1,0,0,0,0
1,1,Medium,0,0,1,0,0,0,0,0,0,1,1
1,1,Medium,1,0,1,0,1,0,0,0,0,1,0
1,1,Medium,1,1,1,0,1,0,1,0,1,1,1
1,1,Medium,0,0,1,0,0,0,0,1,0,0,1
1,1,Medium,0,0,1,0,0,0,0,1,0,1,0
1,1,Medium,1,1,1,0,0,0,0,0,1,0,1
1,1,Medium,1,0,0,0,0,0,0,0,1,1,1
1,1,Medium,0,0,0,0,0,0,0,1,0,0,1
1,1,Medium,0,0,1,0,0,0,1,1,1,0,1
1,1,Medium,0,1,1,0,0,0,0,0,1,1,1
1,1,Medium,0,1,1,0,1,0,0,1,0,0,0
1,1,Medium,0,1,1,0,1,0,0,1,1,0,1
1,1,Medium,1,0,0,0,0,0,0,1,1,1,1
1,1,Medium,1,0,1,0,1,0,0,1,1,0,0
1,1,Medium,0,1,0,0,0,0,1,1,1,0,1
1,1,Medium,0,0,1,0,1,0,0,1,1,1,1
1,1,Medium,1,0,1,0,0,0,0,0,0,1,1
1,1,Medium,0,0,1,0,0,0,0,1,0,1,1
1,1,Medium,0,1,1,0,1,0,0,1,0,1,0
1,1,Medium,1,1,1,0,0,0,1,1,1,1,0
1,1,Medium,0,1,1,0,1,0,1,1,1,0,1
1,1,Medium,1,1,0,0,0,0,0,0,1,0,0
1,1,Medium,1,0,0,0,0,0,0,1,1,0,1
1,1,Medium,1,0,0,0,0,0,1,1,0,1,1
1,1,Medium,0,0,1,0,1,0,1,1,0,0,1
1,1,Medium,1,0,1,0,0,0,1,1,1,0,1
1,1,Medium,1,1,1,0,0,0,0,1,0,0,0
1,1,Medium,1,1,0,0,0,0,1,0,1,0,1
1,1,Medium,1,1,0,0,0,0,1,1,1,1,1
1,1,Medium,0,0,1,0,0,0,1,1,0,1,1
1,1,Medium,0,0,0,0,0,0,1,1,0,1,0
1,1,Medium,0,0,1,0,1,0,0,1,0,1,0
1,1,Medium,1,0,1,0,0,0,0,1,1,0,0
1,1,Medium,0,1,1,0,0,0,0,1,1,1,0
1,1,Medium,0,1,1,0,0,0,0,0,0,0,1
1,1,Medium,1,0,0,0,0,0,1,0,1,1,0
1,1,Medium,1,0,1,0,0,0,1,1,1,1,0
1,1,Medium,0,0,1,0,0,0,1,1,1,1,0
1,1,Medium,0,0,0,0,0,0,1,0,1,0,1
1,1,Medium,1,1,1,0,1,0,0,0,0,0,0
1,1,Medium,0,1,0,0,0,0,0,0,0,1,0
1,1,Medium,1,1,1,0,1,0,0,0,1,0,1
1,1,Medium,1,1,1,0,1,0,0,1,0,1,0
1,1,Medium,1,1,0,0,0,0,1,1,0,1,0
1,1,Medium,0,0,1,0,0,0,1,0,1,1,1
1,1,Medium,1,0,1,0,0,0,0,0,1,0,1
1,1,Medium,1,0,1,0,1,0,0,0,1,0,1
1,1,Medium,1,1,0,0,0,0,1,1,1,0,1
1,1,Medium,1,0,1,0,0,0,1,0,0,1,1
1,1,Medium,0,0,1,0,1,0,0,1,0,0,1
1,1,Medium,1,0,1,0,1,0,1,0,0,0,0
1,1,Medium,0,1,1,0,1,0,1,0,0,0,0
1,1,Medium,1,0,1,0,0,0,0,0,1,1,1
1,1,Medium,1,1,1,0,0,0,0,0,0,0,1
2,2,Medium,0,0,0,0,0,0,1,0,1,0,0
2,2,Medium,1,1,0,0,0,0,1,1,1,0,0
2,2,Medium,1,1,1,0,0,0,1,0,0,0,1
2,2,Medium,0,1,1,0,0,0,1,0,1,1,1
2,2,Medium,0,1,1,0,1,0,0,1,1,0,0
2,2,Medium,0,0,1,0,0,0,1,1,0,0,1
2,2,Medium,1,1,0,1,0,1,0,1,1,0,1
2,2,Medium,1,0,0,0,0,0,0,0,0,1,0
2,2,Medium,1,1,0,0,0,0,0,1,1,0,1
2,2,Medium,0,0,1,0,0,0,0,0,1,1,1
2,2,Medium,0,0,0,0,0,0,0,1,1,1,1
2,2,Medium,0,0,0,0,0,0,1,1,1,1,0
2,2,Medium,1,1,1,1,1,1,0,1,1,0,1
2,2,Medium,0,1,1,0,0,0,0,0,0,1,1
2,2,Medium,0,0,0,0,0,0,1,0,1,1,0
2,2,Medium,1,0,1,0,1,0,1,1,1,1,0
2,2,Medium,1,1,0,0,0,0,1,0,1,0,0
2,2,Medium,1,1,1,0,0,0,1,0,0,1,1
2,2,Medium,1,1,1,0,0,0,0,1,1,1,0
2,2,Medium,1,1,1,1,1,1,0,1,0,1,0
2,2,Medium,0,0,1,0,0,0,0,1,1,0,0
2,2,Medium,1,0,1,0,0,0,1,0,0,0,1
2,2,Medium,1,0,1,0,0,0,1,1,0,1,1
2,2,Medium,0,0,0,0,0,0,1,0,0,0,0
2,2,Medium,1,1,0,0,0,0,0,1,0,1,0
2,2,Medium,0,1,1,0,0,0,0,1,0,0,1
2,2,Medium,0,1,0,0,0,0,1,0,0,0,0
2,2,Medium,0,1,0,0,0,0,0,1,1,0,1
2,2,Medium,0,1,1,0,0,0,1,1,1,0,1
2,2,Medium,0,0,0,0,0,0,0,1,1,1,0
2,2,Medium,0,0,1,0,1,0,1,0,1,0,1
3,2,Medium,0,0,0,0,0,0,1,1,0,0,0
2,2,Medium,0,1,0,0,0,0,0,1,0,1,0
2,2,Medium,0,1,1,0,0,0,0,1,0,0,0
2,2,Medium,1,1,1,1,1,1,1,1,1,1,0
2,2,Medium,1,1,1,0,1,0,1,0,1,0,1
2,2,Medium,0,0,0,0,0,0,1,1,1,1,1
2,2,Medium,1,0,0,0,0,0,1,1,1,1,1
2,2,Medium,0,0,1,0,0,0,1,1,1,1,1
2,2,Medium,1,1,0,0,0,0,1,1,0,0,1
2,2,Medium,0,0,1,0,1,0,0,1,0,0,0
2,2,Medium,1,1,1,1,1,1,0,1,1,0,0
2,2,Medium,1,0,0,0,0,0,0,0,1,1,0
2,2,Medium,0,0,1,0,0,0,1,0,0,0,1
2,2,Medium,1,0,1,0,0,0,0,1,0,1,1
2,2,Medium,0,1,0,0,0,0,1,1,0,1,0
2,2,Medium,1,1,1,0,0,0,0,0,1,1,1
2,2,Medium,1,1,0,0,0,0,1,1,0,0,0
3,3,Medium,1,1,1,1,0,1,0,1,1,0,0
3,3,Medium,1,1,1,0,0,0,1,1,0,0,1
3,3,Medium,0,0,0,0,0,0,0,0,0,1,0
3,3,Medium,0,0,0,0,0,0,0,1,0,1,0
3,3,Medium,1,1,0,0,0,0,0,1,1,1,0
3,3,Medium,0,0,1,0,0,0,1,0,0,1,1
3,3,Medium,1,1,0,1,0,1,1,1,1,1,1
3,3,Medium,0,1,1,0,0,0,1,0,0,1,1
3,3,Medium,1,1,1,0,0,0,0,1,0,0,1
10,3,Medium,1,1,0,1,0,1,0,1,0,0,1
3,3,Medium,1,1,1,0,0,0,0,1,0,1,1
3,3,Medium,0,1,1,0,0,0,1,1,1,1,1
3,3,Medium,1,0,1,0,0,0,1,1,1,1,1
3,3,Medium,1,1,0,0,0,0,0,0,1,1,0
4,3,Medium,1,1,1,1,1,1,1,1,1,0,0
3,3,Medium,1,0,0,0,0,0,0,1,0,1,0
3,3,Medium,1,0,0,0,0,0,1,0,1,0,0
3,3,Medium,1,1,1,0,1,0,1,0,0,0,0
4,3,Medium,1,1,0,1,0,1,1,1,1,0,1
3,3,Medium,1,1,0,0,0,0,1,0,0,0,0
3,3,Medium,0,1,0,0,0,0,0,0,0,0,0
6,4,Medium,1,1,0,1,0,1,0,1,1,1,0
4,4,Medium,0,0,1,0,0,0,0,0,1,1,0
4,4,Medium,0,1,1,0,0,0,1,1,0,0,1
4,4,Medium,1,1,1,0,0,0,1,1,1,0,1
9,4,Medium,1,1,1,1,1,1,0,1,0,0,0
6,4,Medium,1,1,1,1,1,1,1,1,1,1,1
4,4,Medium,1,1,1,1,1,1,1,1,1,0,1
8,4,Medium,1,1,1,1,0,1,1,1,0,1,0
4,4,Medium,0,0,0,0,0,0,1,1,1,0,0
4,4,Medium,0,0,1,0,0,0,0,1,1,0,1
4,4,Medium,0,0,0,0,0,0,0,0,1,1,0
4,4,Medium,1,0,0,0,0,0,0,0,1,0,0
5,5,Medium,0,0,0,0,0,0,0,0,0,0,0
6,5,Medium,1,1,1,1,0,1,1,1,1,0,0
5,5,Medium,1,1,1,0,0,0,1,1,0,1,1
5,5,Medium,0,1,0,0,0,0,0,1,0,0,0
5,5,Medium,0,1,0,0,0,0,1,0,1,0,0
5,5,Medium,0,1,0,0,0,0,0,0,1,0,0
8,5,Medium,1,1,1,1,1,1,0,1,0,1,1
269,261,Medium,0,0,0,0,0,1,0,0,0,1,0
6,6,Medium,1,0,0,0,0,0,0,1,0,0,0
6,6,Medium,0,1,1,0,0,0,1,0,0,0,1
6,6,Medium,1,1,1,1,1,1,1,1,0,1,0
6,6,Medium,1,1,0,0,0,0,0,1,1,0,0
9,6,Medium,1,1,0,1,0,1,0,1,0,1,1
9,6,Medium,1,1,0,1,0,1,0,1,0,1,0
10,6,Medium,1,1,1,1,0,1,0,1,0,1,0
21,6,Medium,1,1,1,1,0,1,0,1,0,0,0
6,6,Medium,0,1,1,0,0,0,1,1,0,1,1
17,6,Medium,1,1,1,1,0,1,0,1,0,1,1
274,262,Medium,0,1,0,0,0,1,1,1,1,0,1
271,262,Medium,0,0,0,0,0,1,1,1,0,0,0
8,7,Medium,1,1,1,1,1,1,1,1,0,0,0
7,7,Medium,0,0,0,0,0,0,0,1,0,0,0
7,7,Medium,1,0,0,0,0,0,0,0,0,0,0
8,8,Medium,0,1,0,0,0,0,1,1,1,0,0
16,8,Medium,1,1,0,1,0,1,1,1,0,0,1
294,264,Medium,0,1,1,0,0,1,0,1,1,1,1
9,9,Medium,0,0,0,0,0,0,0,0,1,0,0
9,9,Medium,1,1,1,0,0,0,1,0,1,1,1
9,9,Medium,0,1,0,0,0,0,0,1,1,0,0
10,9,Medium,1,1,0,1,0,1,1,1,1,1,0
530,521,Medium,0,0,1,0,0,1,1,1,1,0,1
15,10,Medium,1,1,1,1,0,1,0,1,0,0,1
10,10,Medium,1,1,0,0,0,0,0,0,0,0,0
11,10,Medium,1,1,1,1,1,1,1,1,0,0,1
10,10,Medium,1,1,0,0,0,0,0,1,0,0,0
17,11,Medium,1,1,1,1,1,1,1,1,0,1,1
11,11,Medium,1,0,0,0,0,0,0,1,1,0,0
21,11,Medium,1,1,1,1,0,1,1,1,0,0,1
19,12,Medium,1,1,0,1,0,1,1,1,1,0,0
12,12,Medium,1,1,1,1,0,1,1,1,1,0,1
12,12,Medium,0,0,0,0,0,0,0,1,1,0,0
276,268,Medium,0,0,0,0,0,1,0,1,0,1,0
15,13,Medium,1,1,0,1,0,1,0,1,1,0,0
18,13,Medium,1,1,0,1,0,1,1,1,0,1,0
540,525,Medium,1,0,1,0,0,1,1,0,1,1,1
20,15,Medium,1,1,1,1,0,1,1,1,0,0,0
23,16,Medium,1,1,1,1,0,1,1,1,1,1,1
33,16,Medium,1,1,0,1,0,1,1,1,0,1,1
283,274,Medium,0,1,1,0,0,1,0,0,0,1,1
322,277,Medium,1,1,0,0,0,1,1,1,0,0,0
33,22,Medium,1,1,0,1,0,1,1,1,0,0,0
22,22,Medium,1,0,1,0,1,1,0,1,0,0,1
24,24,Medium,0,1,1,0,1,1,1,0,1,1,0
33,25,Medium,1,1,0,1,0,1,0,1,0,0,0
26,25,Medium,1,0,1,0,1,1,1,0,1,1,0
288,281,Medium,1,0,0,0,0,1,0,1,1,1,0
300,281,Medium,1,1,0,0,0,1,1,0,1,0,0
291,282,Medium,0,0,1,0,0,1,0,1,1,1,1
27,27,Medium,0,0,1,0,1,1,1,1,1,1,0
291,283,Medium,1,0,1,0,0,1,0,0,0,1,1
28,28,Medium,1,0,1,0,1,1,1,1,1,0,0
563,541,Medium,0,1,1,0,0,1,1,0,0,0,1
831,798,Medium,0,0,0,0,0,1,0,0,0,0,0
32,31,Medium,0,0,1,0,1,1,1,0,1,1,0
31,31,Medium,1,0,1,0,1,1,1,1,1,1,0
32,32,Medium,1,1,1,0,1,1,1,0,1,1,0
37,35,Medium,1,0,1,0,1,1,1,0,1,0,0
35,35,Medium,1,0,1,0,1,1,1,1,0,1,0
304,291,Medium,0,1,1,0,0,1,0,1,0,0,1
37,36,Medium,0,0,1,0,0,1,1,1,1,1,0
49,36,Medium,1,1,1,1,0,1,1,1,0,1,1
36,36,Medium,0,0,1,0,1,1,1,0,0,1,0
38,37,Medium,0,0,1,0,1,1,1,0,1,0,0
37,37,Medium,1,0,1,0,1,1,0,1,1,1,0
39,38,Medium,1,0,1,0,1,1,0,1,1,0,1
38,38,Medium,1,0,1,0,0,1,1,1,1,1,0
38,38,Medium,1,0,0,0,0,1,0,1,0,0,1
39,38,Medium,0,0,1,0,0,1,1,0,1,1,0
38,38,Medium,1,0,1,0,0,1,1,1,1,0,0
40,38,Medium,0,1,1,0,0,1,1,0,1,1,0
39,39,Medium,1,0,1,0,0,1,0,1,1,1,0
40,39,Medium,1,0,1,0,0,1,1,0,1,1,0
40,40,Medium,1,0,1,0,1,1,0,1,0,1,1
43,40,Medium,0,0,1,0,0,1,1,0,1,0,0
310,296,Medium,1,1,0,0,0,1,1,0,0,0,0
42,41,Medium,1,1,1,0,1,1,1,1,1,1,0
43,41,Medium,1,0,1,0,1,1,0,1,1,1,1
1131,1065,Medium,0,0,0,0,0,1,0,1,0,0,0
43,42,Medium,1,0,0,0,0,1,0,1,0,1,1
43,43,Medium,0,1,1,0,1,1,0,0,1,0,1
1126,1067,Medium,0,1,1,0,0,1,1,0,0,1,1
44,44,Medium,1,0,0,0,0,1,0,0,0,1,1
45,45,Medium,0,1,1,0,1,1,1,0,0,1,0
579,557,Medium,0,1,0,0,0,1,0,0,0,0,0
48,46,Medium,1,1,1,0,1,1,1,1,0,1,0
46,46,Medium,1,0,1,0,0,1,1,0,1,0,0
48,46,Medium,0,1,0,0,0,1,0,0,0,1,1
46,46,Medium,0,1,1,0,1,1,1,0,1,0,0
309,302,Medium,1,1,1,0,0,1,0,0,0,0,1
47,47,Medium,0,0,1,0,1,1,0,0,0,0,1
51,47,Medium,1,1,1,0,1,1,0,1,0,1,1
48,47,Medium,1,0,1,0,1,1,0,0,1,0,1
47,47,Medium,1,0,1,0,1,1,0,0,0,1,1
48,48,Medium,1,0,1,0,1,1,0,1,0,1,0
1119,1072,Medium,0,0,1,0,0,1,1,1,0,1,1
49,49,Medium,0,0,1,0,0,1,1,0,0,1,0
49,49,Medium,1,0,1,0,1,1,1,0,1,0,1
50,49,Medium,0,1,1,0,1,1,0,0,0,1,1
49,49,Medium,0,0,1,0,1,1,1,0,0,0,0
50,49,Medium,1,0,1,0,1,1,0,0,1,1,1
49,49,Medium,0,1,1,0,1,1,0,0,0,0,1
50,50,Medium,0,0,1,0,1,1,0,0,0,1,1
51,51,Medium,0,0,1,0,1,1,1,1,0,1,0
850,819,Medium,1,0,0,0,0,1,0,1,1,0,0
53,52,Medium,0,0,1,0,1,1,0,0,1,1,0
54,52,Medium,1,1,1,0,0,1,1,1,1,1,0
56,52,Medium,0,1,0,0,0,1,0,0,0,0,1
53,53,Medium,0,0,0,0,0,1,0,0,0,0,1
55,53,Medium,1,0,1,0,1,1,1,1,0,0,1
53,53,Medium,1,0,1,0,1,1,1,0,0,1,0
322,309,Medium,0,0,1,0,0,1,1,0,1,0,1
317,309,Medium,1,1,0,0,0,1,0,1,1,1,0
54,54,Medium,0,0,1,0,1,1,0,0,1,1,1
56,54,Medium,0,1,1,0,0,1,1,1,1,1,0
54,54,Medium,1,0,0,0,0,1,0,0,0,0,1
54,54,Medium,0,1,1,0,1,1,0,0,0,1,0
56,54,Medium,0,1,1,0,1,1,1,1,0,1,0
55,55,Medium,1,0,1,0,1,1,1,1,0,0,0
55,55,Medium,0,1,1,0,0,1,1,0,1,0,0
55,55,Medium,0,1,1,0,1,1,0,0,1,1,1
55,55,Medium,1,1,1,0,1,1,1,0,1,0,0
57,55,Medium,1,1,1,0,1,1,0,1,1,1,0
348,311,Medium,1,1,1,0,0,1,0,1,0,1,1
58,56,Medium,0,1,1,0,1,1,1,1,1,1,0
56,56,Medium,0,1,1,0,0,1,0,0,1,1,0
58,56,Medium,0,0,1,0,1,1,0,0,1,0,1
57,57,Medium,1,1,1,0,1,1,0,0,1,0,1
59,57,Medium,1,1,1,0,1,1,0,1,1,0,1
58,57,Medium,1,0,1,0,1,1,1,1,1,0,1
57,57,Medium,1,0,1,0,1,1,0,0,0,0,1
65,58,Medium,1,1,1,0,1,1,1,1,1,0,0
65,58,Medium,1,1,1,0,0,1,1,1,1,0,0
63,59,Medium,0,0,1,0,1,1,1,1,0,0,0
60,59,Medium,0,0,1,0,1,1,1,0,0,0,1
62,59,Medium,1,1,1,0,0,1,1,0,1,1,0
323,315,Medium,1,1,0,0,0,1,0,0,1,1,0
62,60,Medium,1,1,1,0,1,1,0,0,0,0,1
60,60,Medium,0,1,1,0,1,1,0,0,1,1,0
60,60,Medium,1,1,1,0,1,1,0,0,1,1,0
60,60,Medium,0,0,1,0,1,1,0,0,0,1,0
