cases,developers,a_age_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
56922,327,Medium,0,1,0,0,0,1,1,1,1,0,0
101,72,Medium,1,0,1,0,0,1,0,0,1,0,1
665,72,Medium,1,1,1,0,0,1,0,0,1,0,0
4120,74,Medium,0,1,1,0,1,1,1,1,1,0,0
363,74,Medium,1,1,1,0,1,1,0,0,1,0,0
341,75,Medium,0,0,0,0,0,1,1,1,0,1,1
143,75,Medium,0,0,0,0,0,1,1,0,1,1,1
5671,75,Medium,0,1,1,0,0,1,0,1,1,1,0
1691,75,Medium,0,1,1,0,1,1,0,1,1,0,1
5162,76,Medium,1,1,1,0,0,1,0,1,1,1,0
894,76,Medium,0,0,0,0,0,1,0,1,0,1,1
48203,588,Medium,0,1,0,0,0,1,0,1,0,0,0
16434,844,Medium,1,1,1,0,0,1,1,0,1,1,1
117,77,Medium,0,0,0,0,0,1,0,0,1,1,1
400,77,Medium,0,0,1,0,0,1,0,1,1,1,0
1689,78,Medium,0,1,1,0,0,1,1,0,0,0,0
335,78,Medium,0,1,1,0,1,1,0,0,0,0,0
472,78,Medium,1,0,1,0,0,1,0,1,0,0,0
110,78,Medium,1,0,1,0,1,1,1,0,0,1,1
2777,79,Medium,1,1,1,0,1,1,0,1,1,0,0
135,79,Medium,1,0,1,0,1,1,1,1,0,1,1
828,79,Medium,0,1,1,0,0,1,0,0,1,0,1
123,79,Medium,1,0,0,0,0,1,1,0,0,1,1
311,80,Medium,0,1,1,0,1,1,0,0,0,1,0
254,81,Medium,0,0,1,0,1,1,0,1,1,1,1
420,82,Medium,0,0,1,0,0,1,0,1,1,0,0
988,82,Medium,1,1,1,0,1,1,1,0,1,0,1
9211,83,Medium,1,1,0,0,0,1,0,1,0,1,1
146,83,Medium,1,0,1,0,0,1,0,0,0,0,0
333,83,Medium,1,0,0,0,0,1,1,1,0,1,0
10865,83,Medium,0,1,0,0,0,1,0,1,0,1,1
420,83,Medium,1,1,1,0,1,1,0,0,0,1,1
427,83,Medium,1,0,0,0,0,1,1,1,1,1,1
251,83,Medium,1,0,1,0,1,1,0,1,0,0,0
3273,84,Medium,0,1,1,0,1,1,1,1,0,0,1
152,84,Medium,0,0,0,0,0,1,1,0,0,1,0
1542,84,Medium,0,1,1,0,0,1,1,0,0,1,0
922,84,Medium,0,1,1,0,0,1,0,0,0,1,0
7777,85,Medium,0,1,0,0,0,1,0,1,0,0,1
111,85,Medium,0,0,1,0,1,1,0,0,1,0,0
4748,85,Medium,0,1,1,0,1,1,1,1,0,0,0
5435,341,Medium,0,1,1,0,1,1,1,1,0,1,1
941,86,Medium,0,1,1,0,0,1,0,0,0,0,0
6827,86,Medium,1,1,1,0,0,1,0,1,1,0,0
635,87,Medium,1,0,1,0,0,1,0,1,0,1,0
2728,87,Medium,0,1,1,0,1,1,1,1,1,1,0
142,87,Medium,0,0,1,0,1,1,0,0,0,0,0
161,88,Medium,1,0,1,0,0,1,0,0,0,1,0
1925,88,Medium,1,1,1,0,1,1,0,1,1,1,0
2819,88,Medium,1,1,1,0,1,1,1,1,0,1,0
203,88,Medium,0,0,1,0,1,1,1,1,0,1,1
3928,600,Medium,1,0,0,0,0,1,0,1,1,0,0
4532,89,Medium,1,1,1,0,1,1,1,1,0,0,0
784,89,Medium,1,1,1,0,1,1,1,0,0,0,0
9381,90,Medium,0,1,1,0,0,1,1,1,1,1,0
112,90,Medium,1,0,1,0,1,1,0,0,0,0,0
142,90,Medium,0,0,1,0,1,1,1,0,1,1,1
1212,90,Medium,1,1,0,0,0,1,0,0,1,1,1
187,91,Medium,0,0,1,0,1,1,1,1,1,0,1
203,91,Medium,1,0,0,0,0,1,1,0,1,1,0
388,91,Medium,1,1,1,0,1,1,0,0,1,1,1
3482,91,Medium,0,1,1,0,1,1,0,1,0,1,1
1575,92,Medium,1,1,0,0,0,1,1,0,0,0,1
846,93,Medium,0,1,0,0,0,1,1,0,1,0,1
3813,93,Medium,1,1,1,0,1,1,1,1,1,0,1
585,93,Medium,1,1,1,0,1,1,1,0,0,1,0
41265,349,Medium,0,1,1,0,0,1,1,1,0,0,1
6455,350,Medium,1,1,1,0,0,1,0,0,0,1,1
2870,95,Medium,1,1,1,0,1,1,0,1,0,1,1
202,96,Medium,1,0,1,0,1,1,1,1,1,1,1
351,96,Medium,0,0,1,0,1,1,0,1,0,1,0
154,96,Medium,1,0,0,0,0,1,1,0,0,1,0
543,96,Medium,0,1,1,0,1,1,1,0,0,1,1
240,96,Medium,0,0,1,0,1,1,0,1,1,1,0
2946,97,Medium,1,1,1,0,1,1,0,1,1,1,1
18478,97,Medium,1,1,0,0,0,1,0,1,1,1,1
49749,610,Medium,1,1,1,0,0,1,1,1,1,1,1
6163,99,Medium,0,1,1,0,0,1,0,1,1,0,0
10234,100,Medium,1,1,0,0,0,1,1,1,0,0,1
2940,101,Medium,0,1,1,0,1,1,0,1,1,1,1
2727,101,Medium,0,1,1,0,1,1,0,1,1,0,0
9780,101,Medium,0,1,0,0,0,1,1,1,0,0,1
26887,103,Medium,0,1,1,0,0,1,1,1,0,0,0
1705,104,Medium,0,1,0,0,0,1,1,0,0,1,0
1335,360,Medium,1,0,1,0,0,1,1,1,1,1,1
723,105,Medium,1,1,1,0,1,1,1,0,0,0,1
590,105,Medium,1,0,0,0,0,1,1,1,1,1,0
2149,105,Medium,0,1,1,0,1,1,0,1,1,1,0
21336,105,Medium,0,1,1,0,0,1,1,1,0,1,0
4899,361,Medium,1,1,1,0,1,1,1,1,0,1,1
3208,106,Medium,0,1,1,0,1,1,1,1,1,0,1
3327,106,Medium,0,1,1,0,1,1,1,1,0,1,0
194,107,Medium,0,0,0,0,0,1,1,0,1,1,0
401,107,Medium,1,0,1,0,0,1,0,1,0,0,1
3276,108,Medium,1,1,1,0,1,1,1,1,0,0,1
156,108,Medium,1,0,1,0,0,1,0,0,0,0,1
40725,620,Medium,0,1,1,0,0,1,1,1,1,1,1
13588,109,Medium,0,1,0,0,0,1,0,1,1,0,1
195,109,Medium,1,0,0,0,0,1,1,0,1,1,1
1445,110,Medium,1,1,1,0,0,1,0,0,1,0,1
1274,110,Medium,0,1,0,0,0,1,1,0,1,1,1
1337,111,Medium,0,0,1,0,0,1,0,1,0,1,0
162,111,Medium,1,0,1,0,1,1,1,0,1,1,1
547,112,Medium,0,0,0,0,0,1,1,1,1,0,1
400,114,Medium,0,0,1,0,0,1,0,0,0,0,1
3479,114,Medium,1,1,0,0,0,1,1,0,1,0,1
14054,114,Medium,1,1,0,0,0,1,0,1,1,0,1
13304,114,Medium,0,1,0,0,0,1,1,1,0,1,1
46658,370,Medium,1,1,1,0,0,1,1,1,0,0,1
1551,116,Medium,0,1,1,0,0,1,0,0,0,0,1
25500,117,Medium,1,1,1,0,0,1,1,1,0,0,0
290,117,Medium,1,0,0,0,0,1,1,0,0,0,0
1879,118,Medium,1,1,0,0,0,1,1,0,0,1,1
681,118,Medium,0,1,1,0,1,1,1,0,1,1,1
986,118,Medium,0,0,0,0,0,1,1,1,1,1,1
479,119,Medium,1,1,1,0,1,1,0,0,0,0,0
737,120,Medium,1,0,0,0,0,1,1,1,0,0,0
1257,121,Medium,0,0,0,0,0,1,0,1,1,0,1
3477,121,Medium,1,1,1,0,1,1,0,1,0,0,0
1429,121,Medium,0,0,1,0,0,1,0,1,0,0,0
7368,121,Medium,0,1,1,0,0,1,0,1,1,0,1
458,123,Medium,1,1,1,0,1,1,0,0,0,1,0
14831,123,Medium,1,1,1,0,0,1,0,1,0,0,0
3467,379,Medium,0,1,0,0,0,1,0,0,0,0,0
1598,124,Medium,1,1,1,0,0,1,0,0,0,0,0
1433,124,Medium,0,0,0,0,0,1,0,1,1,1,1
487,125,Medium,1,0,1,0,0,1,1,1,1,0,1
10190,126,Medium,1,1,1,0,0,1,0,1,0,1,0
714,126,Medium,0,0,0,0,0,1,1,1,0,1,0
17788,127,Medium,1,1,1,0,0,1,1,1,0,1,0
2413,127,Medium,1,1,1,0,1,1,0,1,0,1,0
3306,128,Medium,0,1,1,0,1,1,0,1,0,1,0
19169,128,Medium,0,1,0,0,0,1,0,1,1,1,1
8899,128,Medium,1,1,1,0,0,1,0,1,1,0,1
334,129,Medium,0,0,1,0,1,1,0,1,1,0,0
310,130,Medium,0,0,0,0,0,1,1,0,0,0,0
14512,131,Medium,0,1,1,0,0,1,0,1,0,1,0
521,132,Medium,0,0,1,0,1,1,0,1,0,0,0
1568,133,Medium,0,1,1,0,0,1,0,0,1,1,1
19768,134,Medium,1,1,0,0,0,1,1,1,1,0,1
11079,134,Medium,1,1,0,0,0,1,1,1,0,1,1
2030,135,Medium,0,1,0,0,0,1,1,0,1,1,0
1240,138,Medium,1,1,1,0,0,1,0,0,0,1,0
334,141,Medium,0,0,1,0,1,1,1,1,1,1,1
337,142,Medium,0,0,0,0,0,1,1,0,1,0,0
23412,142,Medium,1,1,0,0,0,1,1,1,1,1,1
4377,143,Medium,1,1,1,0,0,1,1,0,0,0,0
536,143,Medium,1,0,1,0,0,1,0,1,1,1,1
15806,146,Medium,0,1,1,0,0,1,0,1,0,0,0
229,146,Medium,1,0,1,0,0,1,0,0,1,1,1
3711,149,Medium,1,1,1,0,0,1,1,0,0,1,0
90525,917,Medium,1,1,1,0,0,1,1,1,0,1,1
709,150,Medium,0,0,1,0,0,1,0,1,1,0,1
13871,152,Medium,1,1,0,0,0,1,1,1,0,1,0
371,153,Medium,1,0,0,0,0,1,1,0,1,0,0
16065,154,Medium,0,1,0,0,0,1,1,1,1,0,1
4017,154,Medium,0,1,1,0,1,1,0,1,0,0,0
300,156,Medium,0,0,1,0,0,1,0,0,1,1,1
33306,1438,Medium,1,1,1,0,0,1,1,0,0,1,1
1149,159,Medium,1,0,0,0,0,1,1,1,1,0,0
292,159,Medium,1,0,1,0,0,1,1,0,1,0,1
15244,160,Medium,0,1,1,0,0,1,0,1,0,0,1
649,160,Medium,1,0,1,0,0,1,1,1,0,0,1
2144,161,Medium,0,0,1,0,0,1,0,1,0,0,1
295,161,Medium,0,0,1,0,0,1,1,0,1,0,1
920,417,Medium,0,0,1,0,0,1,1,0,1,1,1
709,162,Medium,0,0,1,0,0,1,0,0,0,1,1
23460,162,Medium,0,1,0,0,0,1,1,1,1,1,1
3561,163,Medium,1,1,0,0,0,1,1,0,1,1,1
6021,676,Medium,0,1,1,0,1,1,1,1,1,1,1
1032,165,Medium,1,0,1,0,0,1,0,1,0,1,1
2105,166,Medium,0,1,0,0,0,1,0,0,0,1,0
19516,168,Medium,0,1,0,0,0,1,1,1,0,1,0
17762,169,Medium,1,1,1,0,0,1,0,1,0,0,1
2758,170,Medium,0,1,0,0,0,1,1,0,0,0,0
4587,173,Medium,0,1,0,0,0,1,1,0,1,0,0
13900,686,Medium,0,1,1,0,0,1,1,0,0,1,1
1326,177,Medium,1,1,1,0,1,1,1,0,1,1,1
479,180,Medium,0,0,1,0,0,1,1,0,0,0,1
1237,180,Medium,0,0,0,0,0,1,1,1,1,1,0
1598,693,Medium,1,1,1,1,1,1,1,1,1,1,1
4989,183,Medium,1,1,0,0,0,1,1,0,1,1,0
414,185,Medium,1,0,1,0,0,1,1,0,0,0,1
1065,185,Medium,1,1,1,0,1,1,1,0,0,1,1
2924,186,Medium,1,1,1,0,0,1,0,0,0,0,1
1669,701,Medium,0,0,0,0,0,1,0,0,1,0,0
6198,702,Medium,1,1,1,0,1,1,1,1,1,1,1
489,192,Medium,0,0,0,0,0,1,0,0,0,1,0
3075,196,Medium,1,1,0,0,0,1,1,0,0,1,0
1718,708,Medium,1,0,1,0,0,1,1,0,0,1,1
22011,197,Medium,1,1,0,0,0,1,1,1,1,1,0
4558,198,Medium,0,1,1,0,0,1,0,0,0,1,1
1555,199,Medium,0,1,0,0,0,1,0,0,1,1,0
2369,455,Medium,1,0,0,0,0,1,0,1,0,0,0
16390,206,Medium,0,1,1,0,0,1,0,1,1,1,1
28359,208,Medium,0,1,0,0,0,1,1,1,1,1,0
1556,209,Medium,0,0,0,0,0,1,1,1,0,0,0
86056,724,Medium,0,1,1,0,0,1,1,1,0,1,1
435,213,Medium,1,0,1,0,0,1,0,0,0,1,1
1050,471,Medium,1,0,1,0,0,1,1,0,1,1,1
1243,472,Medium,0,0,0,0,0,1,0,0,0,0,0
2007,472,Medium,1,0,1,0,0,1,1,1,0,1,1
4368,218,Medium,0,0,1,0,0,1,0,1,0,1,1
2695,220,Medium,0,1,1,0,0,1,1,0,1,0,1
967,478,Medium,1,0,0,0,0,1,0,0,0,0,0
1390,483,Medium,0,0,1,0,0,1,1,0,0,1,1
12089,228,Medium,1,1,0,0,0,1,1,0,1,0,0
3498,485,Medium,0,1,0,0,0,1,0,0,1,0,0
4748,488,Medium,0,0,0,0,0,1,0,1,1,1,0
2774,233,Medium,1,1,1,0,0,1,0,0,1,1,1
902,234,Medium,1,0,0,0,0,1,0,1,0,1,0
2064,235,Medium,0,0,1,0,0,1,1,1,0,0,1
13135,491,Medium,1,1,1,0,0,1,1,0,0,0,1
53599,240,Medium,1,1,0,0,0,1,1,1,1,0,0
404,241,Medium,1,0,0,0,0,1,0,0,0,1,0
17016,242,Medium,1,1,1,0,0,1,0,1,1,1,1
448,243,Medium,1,0,0,0,0,1,0,0,1,1,0
26216,244,Medium,1,1,1,0,0,1,1,1,1,0,1
6315,500,Medium,0,1,1,0,0,1,1,0,1,1,1
1109,245,Medium,0,0,1,0,0,1,1,1,1,0,1
1362,249,Medium,0,0,1,0,0,1,0,1,1,1,1
28680,250,Medium,1,1,0,0,0,1,1,1,0,0,0
1409,255,Medium,1,0,0,0,0,1,0,1,1,1,0
8,1,Pre GitHub,1,1,0,1,0,1,0,1,1,1,1
1,1,Pre GitHub,0,1,1,0,1,1,0,0,1,0,1
1,1,Pre GitHub,1,1,0,0,0,0,1,0,0,1,1
1,1,Pre GitHub,1,1,0,0,0,0,0,0,0,1,1
2,1,Pre GitHub,1,0,1,0,0,0,1,1,1,1,1
3,1,Pre GitHub,1,1,1,1,1,1,0,1,1,0,1
1,1,Pre GitHub,0,1,1,0,0,0,1,0,0,1,1
1,1,Pre GitHub,1,1,1,0,0,0,0,0,0,1,1
1,1,Pre GitHub,1,0,1,0,1,0,1,0,1,1,0
3,1,Pre GitHub,1,0,0,0,0,0,0,0,1,1,0
1,1,Pre GitHub,1,0,0,0,0,0,0,0,0,0,0
1,1,Pre GitHub,1,0,1,0,0,0,1,0,1,0,1
2,1,Pre GitHub,1,0,0,0,0,0,0,0,1,0,0
1,1,Pre GitHub,1,0,0,0,0,0,1,0,1,1,1
1,1,Pre GitHub,0,0,1,0,0,0,1,1,1,0,1
1,1,Pre GitHub,1,1,0,0,0,0,0,0,1,0,0
1,1,Pre GitHub,0,0,1,0,0,0,1,1,0,1,1
1,1,Pre GitHub,1,0,1,0,0,0,1,1,1,0,1
2,1,Pre GitHub,1,1,1,1,1,0,1,1,1,1,1
1,1,Pre GitHub,1,1,0,0,0,0,0,0,1,1,0
2,1,Pre GitHub,1,0,0,0,0,0,1,0,1,0,0
4,1,Pre GitHub,1,0,0,0,0,0,0,1,1,0,0
1,1,Pre GitHub,1,1,1,0,0,0,1,1,1,1,1
1,1,Pre GitHub,1,0,0,0,0,0,1,1,1,0,0
1,1,Pre GitHub,1,0,1,0,0,0,1,0,0,0,0
1,1,Pre GitHub,1,0,0,0,0,0,0,0,0,1,0
1,1,Pre GitHub,1,0,1,0,0,0,1,1,0,0,0
1,1,Pre GitHub,0,0,1,0,0,0,0,1,1,1,0
1,1,Pre GitHub,0,0,0,0,0,0,0,1,1,0,0
2,1,Pre GitHub,1,1,1,0,0,0,1,0,1,1,1
5,2,Pre GitHub,1,1,1,1,0,1,0,1,1,0,0
3,2,Pre GitHub,0,0,1,0,0,1,1,1,1,1,0
6,2,Pre GitHub,1,1,1,1,0,1,0,1,1,0,1
2,2,Pre GitHub,1,0,1,0,1,1,0,1,1,0,1
2,2,Pre GitHub,1,0,1,0,1,1,0,1,0,0,1
7,2,Pre GitHub,1,1,1,1,1,1,0,1,1,1,0
11,2,Pre GitHub,1,1,1,1,1,1,0,1,1,0,0
2,2,Pre GitHub,1,0,1,0,0,0,1,1,0,1,1
2,2,Pre GitHub,1,0,1,0,0,1,1,1,1,0,0
8,2,Pre GitHub,1,1,0,1,0,1,0,1,1,0,1
46,3,Pre GitHub,1,1,1,1,0,1,0,1,0,1,0
24,3,Pre GitHub,1,1,0,1,0,1,0,1,0,1,1
6,3,Pre GitHub,0,1,0,0,0,1,0,0,0,1,1
27,3,Pre GitHub,1,1,1,1,0,1,0,1,1,1,1
34,3,Pre GitHub,1,1,1,1,0,1,0,1,0,0,0
8,3,Pre GitHub,1,0,1,0,1,1,1,1,0,0,0
4,3,Pre GitHub,0,1,1,0,1,1,0,0,0,1,1
8,3,Pre GitHub,1,1,1,1,1,1,1,1,1,0,0
4,4,Pre GitHub,0,0,1,0,0,1,1,0,1,1,0
44,4,Pre GitHub,1,1,1,1,1,1,0,1,0,1,0
5,4,Pre GitHub,1,1,1,0,1,1,0,0,1,0,1
5,4,Pre GitHub,0,0,1,0,0,1,1,1,1,0,0
4,4,Pre GitHub,1,0,1,0,0,1,1,0,1,1,0
31,4,Pre GitHub,1,1,0,1,0,1,0,1,1,1,0
9,4,Pre GitHub,1,1,1,1,1,1,1,1,1,0,1
5,4,Pre GitHub,1,0,0,0,0,1,1,0,0,0,1
5,4,Pre GitHub,0,0,1,0,1,1,1,0,0,1,0
4,4,Pre GitHub,0,1,1,0,1,1,0,0,0,0,1
5,4,Pre GitHub,1,0,1,0,1,1,0,0,0,0,1
5,4,Pre GitHub,1,1,0,1,0,1,1,1,1,0,1
8,4,Pre GitHub,1,1,1,1,0,1,1,1,1,1,0
7,4,Pre GitHub,1,0,1,0,1,1,1,1,1,1,0
5,4,Pre GitHub,1,0,1,0,1,1,1,0,0,0,0
7,4,Pre GitHub,1,1,1,1,0,1,1,1,1,0,0
6,4,Pre GitHub,1,1,1,1,0,1,0,1,1,1,0
18,5,Pre GitHub,1,1,1,1,1,1,0,1,0,0,1
24,5,Pre GitHub,1,1,0,1,0,1,0,1,0,0,1
67,5,Pre GitHub,1,1,0,1,0,1,0,1,1,0,0
5,5,Pre GitHub,1,0,1,0,1,1,1,0,0,0,1
5,5,Pre GitHub,1,0,1,0,0,1,1,1,0,0,0
7,5,Pre GitHub,1,0,1,0,1,1,0,0,1,0,1
8,5,Pre GitHub,1,0,1,0,1,1,1,1,1,0,1
8,5,Pre GitHub,1,0,1,0,1,1,1,0,1,1,0
6,5,Pre GitHub,0,0,0,0,0,1,0,0,0,1,1
5,5,Pre GitHub,1,0,1,0,0,1,1,0,1,0,0
29,5,Pre GitHub,1,1,1,1,0,1,1,1,0,1,0
88,5,Pre GitHub,1,1,1,1,1,1,0,1,0,0,0
8,5,Pre GitHub,1,0,1,0,0,1,1,1,1,1,0
6,5,Pre GitHub,0,0,1,0,0,1,0,0,1,0,0
7,5,Pre GitHub,0,0,0,0,0,1,0,0,1,1,1
7,5,Pre GitHub,1,0,1,0,0,1,0,1,1,0,0
7,6,Pre GitHub,0,0,0,0,0,1,1,0,0,0,1
8,6,Pre GitHub,0,0,1,0,1,1,1,1,1,1,0
8,6,Pre GitHub,0,0,0,0,0,1,0,0,0,0,1
8,6,Pre GitHub,0,0,1,0,1,1,1,0,1,1,0
6,6,Pre GitHub,1,0,1,0,1,1,1,0,1,0,0
11,6,Pre GitHub,1,1,0,1,0,1,1,1,1,1,1
7,6,Pre GitHub,1,0,0,0,0,1,1,1,0,0,1
11,6,Pre GitHub,0,0,1,0,1,1,0,0,0,1,1
8,6,Pre GitHub,0,0,1,0,1,1,0,1,0,0,1
6,6,Pre GitHub,0,0,1,0,0,1,1,0,0,0,0
16,6,Pre GitHub,1,1,1,0,0,1,0,0,1,0,0
8,6,Pre GitHub,0,0,1,0,0,1,0,0,1,0,1
12,6,Pre GitHub,0,1,0,0,0,1,0,0,0,0,1
7,6,Pre GitHub,1,1,1,1,1,1,1,1,1,1,0
38,6,Pre GitHub,1,1,1,1,1,1,1,1,0,0,0
7,6,Pre GitHub,0,0,1,0,1,1,1,0,1,0,1
7,6,Pre GitHub,1,0,0,0,0,1,0,0,0,0,1
10,7,Pre GitHub,0,0,1,0,1,1,1,0,0,0,1
31,7,Pre GitHub,1,1,1,1,0,1,0,1,0,0,1
7,7,Pre GitHub,0,0,1,0,1,1,0,0,1,0,1
10,7,Pre GitHub,0,1,1,0,1,1,1,0,1,1,0
33,7,Pre GitHub,1,1,1,1,0,1,1,1,0,0,0
7,7,Pre GitHub,0,0,1,0,0,1,1,0,1,0,0
27,7,Pre GitHub,0,0,0,0,0,1,1,1,0,1,1
11,7,Pre GitHub,0,0,1,0,1,1,0,1,1,0,1
8,7,Pre GitHub,0,0,1,0,0,1,0,0,1,1,0
29,7,Pre GitHub,1,1,1,1,1,1,1,1,0,1,0
498,7,Pre GitHub,1,1,0,1,0,1,0,1,0,0,0
8,7,Pre GitHub,1,0,0,0,0,1,0,1,0,0,1
7,7,Pre GitHub,0,1,0,0,0,1,0,0,1,1,1
11,7,Pre GitHub,0,1,1,0,1,1,1,0,0,0,1
9,7,Pre GitHub,0,0,1,0,0,1,1,1,0,1,0
9,7,Pre GitHub,0,0,1,0,0,1,1,1,0,0,0
10,8,Pre GitHub,0,1,1,0,0,1,0,0,1,1,0
8,8,Pre GitHub,1,0,0,0,0,1,0,0,0,1,1
14,8,Pre GitHub,0,0,1,0,1,1,1,1,0,0,1
9,8,Pre GitHub,1,1,1,0,1,1,0,0,0,0,1
12,8,Pre GitHub,0,1,1,0,1,1,1,0,1,0,1
11,8,Pre GitHub,1,0,1,0,0,1,0,0,1,0,1
18,8,Pre GitHub,1,1,1,0,0,1,1,0,1,0,0
9,8,Pre GitHub,0,0,1,0,1,1,0,0,0,0,1
12,8,Pre GitHub,1,0,1,0,0,1,0,1,0,0,0
9,8,Pre GitHub,1,0,1,0,0,1,1,1,0,1,0
11,8,Pre GitHub,1,0,1,0,1,1,1,1,0,1,0
11,8,Pre GitHub,1,0,1,0,0,1,0,0,1,0,0
48,8,Pre GitHub,1,1,1,1,1,1,1,1,0,0,1
8,8,Pre GitHub,0,0,1,0,0,1,0,0,0,0,0
9,8,Pre GitHub,0,1,1,0,0,1,1,0,1,1,0
9,8,Pre GitHub,1,0,1,0,1,1,0,1,0,1,1
149,8,Pre GitHub,1,1,0,1,0,1,0,1,0,1,0
13,8,Pre GitHub,1,0,0,0,0,1,1,0,1,1,1
22,9,Pre GitHub,1,1,1,1,0,1,1,1,1,0,1
13,9,Pre GitHub,1,1,0,0,0,1,0,0,1,0,1
10,9,Pre GitHub,1,0,1,0,1,1,0,0,0,1,1
9,9,Pre GitHub,0,0,1,0,0,1,1,0,0,1,0
11,9,Pre GitHub,1,0,1,0,1,1,1,0,1,0,1
11,9,Pre GitHub,1,0,1,0,0,1,1,0,0,0,0
21,9,Pre GitHub,1,1,0,0,0,1,0,0,0,1,1
10,9,Pre GitHub,0,0,1,0,0,1,0,0,0,0,1
54,9,Pre GitHub,1,1,0,1,0,1,1,1,0,1,1
13,9,Pre GitHub,1,1,0,0,0,1,0,0,0,0,1
12,9,Pre GitHub,0,0,1,0,0,1,0,1,1,1,0
10,9,Pre GitHub,0,0,1,0,1,1,1,1,1,0,0
9,9,Pre GitHub,0,0,1,0,1,1,1,0,1,0,0
12,9,Pre GitHub,0,0,1,0,1,1,1,1,0,1,0
23,9,Pre GitHub,0,0,0,0,0,1,0,1,0,1,1
11,9,Pre GitHub,1,0,0,0,0,1,1,1,0,1,0
9,9,Pre GitHub,1,0,1,0,0,1,0,1,1,1,0
11,9,Pre GitHub,0,1,0,0,0,1,0,0,1,0,1
10,9,Pre GitHub,0,0,1,0,1,1,1,0,0,0,0
17,9,Pre GitHub,0,0,0,0,0,1,1,0,0,1,1
11,9,Pre GitHub,0,1,1,0,0,1,0,0,1,0,1
852,265,Pre GitHub,1,1,1,0,0,1,1,0,0,1,1
12,10,Pre GitHub,1,0,0,0,0,1,1,0,0,1,1
14,10,Pre GitHub,0,0,0,0,0,1,1,0,1,0,1
12,10,Pre GitHub,1,0,1,0,0,1,0,0,1,1,0
14,10,Pre GitHub,1,0,1,0,0,1,0,0,0,0,0
54,10,Pre GitHub,1,1,1,0,0,1,1,1,1,0,0
12,10,Pre GitHub,0,0,1,0,0,1,0,1,1,0,0
14,10,Pre GitHub,1,1,1,0,1,1,0,1,1,0,1
12,10,Pre GitHub,1,0,1,0,1,1,0,1,1,0,0
10,10,Pre GitHub,1,0,0,0,0,1,1,0,1,0,1
12,10,Pre GitHub,0,0,1,0,1,1,1,1,1,0,1
53,10,Pre GitHub,1,1,1,1,0,1,1,1,1,1,1
11,10,Pre GitHub,1,0,0,0,0,1,0,0,1,1,1
17,10,Pre GitHub,0,1,0,0,0,1,1,0,1,1,1
11,11,Pre GitHub,0,1,1,0,1,1,1,0,1,0,0
12,11,Pre GitHub,0,1,1,0,0,1,1,0,1,0,0
14,11,Pre GitHub,1,0,0,0,0,1,0,0,1,0,1
17,11,Pre GitHub,0,0,0,0,0,1,0,0,1,0,1
15,11,Pre GitHub,1,0,0,0,0,1,0,1,1,0,1
16,11,Pre GitHub,1,0,1,0,1,1,1,1,0,0,1
14,11,Pre GitHub,1,1,0,0,0,1,0,0,1,1,1
13,11,Pre GitHub,1,0,1,0,1,1,1,0,0,1,0
17,11,Pre GitHub,0,0,1,0,1,1,1,1,0,0,0
36,11,Pre GitHub,1,1,0,1,0,1,1,1,1,1,0
15,11,Pre GitHub,0,1,1,0,0,1,1,0,0,1,0
14,11,Pre GitHub,1,0,0,0,0,1,1,1,0,1,1
50,12,Pre GitHub,0,1,1,0,0,1,1,1,1,0,0
13,12,Pre GitHub,0,1,1,0,1,1,1,0,0,1,0
12,12,Pre GitHub,1,0,1,0,0,1,1,0,0,1,0
18,12,Pre GitHub,1,1,1,0,0,1,0,0,1,1,0
22,12,Pre GitHub,1,1,1,0,1,1,1,0,0,0,1
91,12,Pre GitHub,1,1,1,1,0,1,0,1,0,1,1
22,12,Pre GitHub,0,1,0,0,0,1,1,0,0,1,1
15,12,Pre GitHub,1,0,1,0,1,1,0,0,1,0,0
45,12,Pre GitHub,1,1,0,1,0,1,1,1,1,0,0
13,12,Pre GitHub,0,1,1,0,1,1,0,1,1,0,1
46,13,Pre GitHub,1,1,0,1,0,1,1,1,0,1,0
15,13,Pre GitHub,0,1,1,0,1,1,1,0,0,0,0
19,13,Pre GitHub,0,0,0,0,0,1,1,0,1,1,1
45,13,Pre GitHub,1,0,0,0,0,1,0,1,1,1,1
19,13,Pre GitHub,0,1,1,0,1,1,0,0,1,1,1
19,13,Pre GitHub,1,0,1,0,1,1,0,1,1,1,0
14,13,Pre GitHub,0,0,1,0,0,1,0,0,0,1,0
17,13,Pre GitHub,1,0,1,0,0,1,0,1,1,0,1
16,14,Pre GitHub,0,1,1,0,0,1,0,0,1,0,0
39,14,Pre GitHub,0,1,1,0,0,1,0,1,1,1,0
17,14,Pre GitHub,0,0,1,0,1,1,0,0,1,0,0
17,14,Pre GitHub,0,1,1,0,0,1,0,0,0,1,0
17,14,Pre GitHub,1,0,0,0,0,1,1,1,1,0,1
19,14,Pre GitHub,1,0,0,0,0,1,1,1,1,1,1
17,14,Pre GitHub,0,1,1,0,0,1,0,0,0,0,1
25,14,Pre GitHub,1,1,1,0,1,1,0,1,0,0,1
48,14,Pre GitHub,1,1,1,0,0,1,0,1,1,0,0
19,14,Pre GitHub,1,0,1,0,1,1,0,0,1,1,1
